parent_class_p	log2FC_p	padj_p	parent_class_h	log2FC_h	padj_h	gene_id	classification
6287	equal	-0.773771814006317	0.290249516274212	equal	4.12433962955861	0.330498938028388	lcl|NC_030666.1_cds_XP_017626586.1_8473	PEI eq
6292	equal	-0.339681095467697	0.662118174755519	equal	-0.14875982002072	0.954363479022016	lcl|NC_030666.1_cds_XP_017625245.1_8481	PEI eq
6293	equal	-0.586129204213798	0.477815801619709	equal	-0.82485860196942	0.593004723701557	lcl|NC_030666.1_cds_XP_017625218.1_8482	PEI eq
6296	equal	0.0927099099431592	0.90205652016332	equal	-0.166913378409946	0.913120989890337	lcl|NC_030666.1_cds_XP_017625189.1_8485	PEI eq
6300	equal	-0.0490780526325644	0.930026997048228	equal	-1.61071648885445	0.274526068035161	lcl|NC_030666.1_cds_XP_017626719.1_8491	PEI eq
6303	equal	-0.175780330455323	0.691505061433097	equal	0.499458949653758	0.575419221066753	lcl|NC_030666.1_cds_XP_017624386.1_8495	PEI eq
6309	equal	0.451516527228209	0.508252299502683	equal	0.0184772529970264	0.997005055513963	lcl|NC_030666.1_cds_XP_017623599.1_8508	PEI eq
6314	equal	-3.27007995146963	0.490432001470198	G_raimondii	-10.8688736715264	7.54996186444066e-11	lcl|NC_030666.1_cds_XP_017625002.1_8515	HEBi
6317	equal	0.51692039494616	0.0260089261490063	G_arboreum	1.22514032636934	0.00356882600028519	lcl|NC_030666.1_cds_XP_017626100.1_8518	HEBi
6318	equal	-0.684418274409581	0.0526128526033868	G_raimondii	-2.31510080495646	1.31882802050852e-08	lcl|NC_030666.1_cds_XP_017626099.1_8519	HEBi
6319	equal	-0.975536615584188	1.53608008075033e-06	equal	0.0502202644010159	0.967215029285941	lcl|NC_030666.1_cds_XP_017623561.1_8520	PEI eq
6328	equal	0.95816480027953	1.13742647940535e-05	equal	0.0245946821540408	0.988204039946287	lcl|NC_030666.1_cds_XP_017626599.1_8531	PEI eq
6330	equal	0.287930361096675	0.715187499829064	equal	-0.693628512397621	0.760831198069497	lcl|NC_030666.1_cds_XP_017624089.1_8535	PEI eq
6347	equal	-0.102719651975791	0.873840569239418	equal	1.12055319324967	0.141164789350743	lcl|NC_030666.1_cds_XP_017624364.1_8554	PEI eq
6351	equal	0.795193542340762	0.0694666190499843	equal	1.77092508954568	0.251023777681427	lcl|NC_030666.1_cds_XP_017623913.1_8559	PEI eq
6356	equal	0.276154246476134	0.521216687984106	equal	-0.0663888865593466	0.972317848416231	lcl|NC_030666.1_cds_XP_017626715.1_8576	PEI eq
6359	equal	-0.164905046110935	0.723637397368119	equal	0.343377565721188	0.796651708701237	lcl|NC_030666.1_cds_XP_017626822.1_8580	PEI eq
6367	equal	-0.560693831220059	0.558275956167495	G_arboreum	5.52314097941718	0.0407140196449381	lcl|NC_030666.1_cds_XP_017624097.1_8589	HEBi
6381	equal	-0.00568314314048856	0.991799987667318	equal	0.333218016370003	0.735844949198476	lcl|NC_030666.1_cds_XP_017623880.1_8612	PEI eq
6382	equal	-0.437314678700702	0.262461157637987	equal	0.189402451448668	0.936821167138034	lcl|NC_030666.1_cds_XP_017623519.1_8613	PEI eq
6396	G_raimondii	-1.03488111994289	9.07813583754829e-05	G_arboreum	1.55032115937368	0.00648279233856239	lcl|NC_030666.1_cds_XP_017627003.1_8633	HER
6403	equal	-0.111715626841249	0.833742335136754	equal	-0.756442278017458	0.331849192416223	lcl|NC_030666.1_cds_XP_017626051.1_8641	PEI eq
6404	equal	0.873980179475661	0.0951846975398242	equal	-0.328611382781293	0.912176031117363	lcl|NC_030666.1_cds_XP_017625312.1_8644	PEI eq
6407	equal	-0.720299887364771	0.117637604545762	G_raimondii	-3.07524205250971	0.032076267930517	lcl|NC_030666.1_cds_XP_017627040.1_8647	HEBi
6415	equal	-0.630083802474826	0.0150354514690301	G_arboreum	4.64490346911843	0.000303448464957311	lcl|NC_030666.1_cds_XP_017626346.1_8656	HEBi
6419	G_raimondii	-1.19746085536807	9.28012557634311e-05	equal	-0.561697604277466	0.493843437092249	lcl|NC_030666.1_cds_XP_017625202.1_8663	HEBl
6420	equal	0.062842375812229	0.930209168451098	equal	-0.173803816332141	0.967671752093918	lcl|NC_030666.1_cds_XP_017626591.1_8665	PEI eq
6422	equal	-0.362922560356289	0.223109225446537	equal	-0.38815565990513	0.673579767503045	lcl|NC_030666.1_cds_XP_017625930.1_8668	PEI eq
6424	equal	-0.348339257882603	0.201563299964219	equal	0.10258959874854	0.942804991949091	lcl|NC_030666.1_cds_XP_017626565.1_8671	PEI eq
6432	equal	-0.791810302098662	0.0705987373018465	equal	0.224528542126711	0.896305905116423	lcl|NC_030666.1_cds_XP_017623976.1_8679	PEI eq
6437	equal	0.529977815268914	0.0997322341491646	equal	0.453697384017212	0.682843320088351	lcl|NC_030666.1_cds_XP_017627103.1_8684	PEI eq
6438	equal	0.0784008758566213	0.940651446992821	equal	-0.753598783744746	0.809547109832861	lcl|NC_030666.1_cds_XP_017625511.1_8685	PEI eq
6439	equal	-0.478803037470447	0.344797662069801	equal	-1.7581394627182	0.243748800770985	lcl|NC_030666.1_cds_XP_017623580.1_8686	PEI eq
6447	equal	-0.71871471725658	0.025990268827179	equal	-0.28140102283274	0.861019757254614	lcl|NC_030666.1_cds_XP_017626256.1_8696	PEI eq
6451	equal	-0.108326768688526	0.90205652016332	equal	0.941712554657696	0.57432164317411	lcl|NC_030666.1_cds_XP_017624480.1_8701	PEI eq
6452	equal	0.0815166825923829	0.940353016356723	equal	-3.74195189213693	0.523318152497399	lcl|NC_030666.1_cds_XP_017624481.1_8702	PEI eq
6455	equal	-0.435225840061116	0.471858569947787	equal	4.49228871696228	0.216058698744356	lcl|NC_030666.1_cds_XP_017623711.1_8705	PEI eq
6462	equal	0.492780044907747	0.306116444299701	G_arboreum	2.22062157363896	0.000726890541869133	lcl|NC_030666.1_cds_XP_017624217.1_8722	HEBi
6467	equal	-0.667143284783217	0.00784781058568951	equal	-0.611540114338502	0.4741027145437	lcl|NC_030666.1_cds_XP_017626638.1_8727	PEI eq
6468	equal	-0.446783636424283	0.527465232563845	equal	4.45144586184457	0.226490121923554	lcl|NC_030666.1_cds_XP_017624354.1_8728	PEI eq
6469	equal	0.433178745872521	0.123358102893345	G_raimondii	-1.30930070864102	0.00201186013838392	lcl|NC_030666.1_cds_XP_017626896.1_8729	HEBi
6472	equal	0.222799655660901	0.753483726582634	equal	-0.117665775418011	0.954660111580585	lcl|NC_030666.1_cds_XP_017624367.1_8735	PEI eq
6473	equal	-0.716211212579497	0.0105653286877319	equal	-0.0628480118583139	0.974308668434921	lcl|NC_030666.1_cds_XP_017623577.1_8736	PEI eq
6475	equal	0.629794368310163	0.210272691421832	equal	-0.0278361470170303	0.993063811095932	lcl|NC_030666.1_cds_XP_017623482.1_8739	PEI eq
6480	equal	-0.236043957470545	0.592878178247297	equal	0.61930987093951	0.493952877580042	lcl|NC_030666.1_cds_XP_017623669.1_8744	PEI eq
6490	equal	0.644377222548023	0.155285428036645	equal	0.325033489763928	0.947753634251432	lcl|NC_030666.1_cds_XP_017627078.1_8755	PEI eq
6491	equal	0.327541798246614	0.652217317225504	equal	1.45059216366039	0.341797599267729	lcl|NC_030666.1_cds_XP_017625190.1_8756	PEI eq
6497	equal	-0.690898357537921	0.103281103749652	equal	0.775215938503281	0.607169357331326	lcl|NC_030666.1_cds_XP_017625220.1_8763	PEI eq
6500	equal	-0.241743769204193	0.511336231824581	G_arboreum	3.74733956905066	2.01368455880246e-07	lcl|NC_030666.1_cds_XP_017624019.1_8766	HEBi
6501	equal	0.268800858461826	0.471599948818674	equal	0.818678016428596	0.400362840490695	lcl|NC_030666.1_cds_XP_017626042.1_8768	PEI eq
6502	equal	-0.840579698322705	0.00809821227019827	equal	1.43055436801969	0.514060947055963	lcl|NC_030666.1_cds_XP_017626260.1_8769	PEI eq
6503	equal	-0.558820278180847	0.0700805350970733	equal	-0.409558599607575	0.630212342274485	lcl|NC_030666.1_cds_XP_017626258.1_8770	PEI eq
6505	equal	0.36290268957281	0.246716946202135	equal	0.530031959946031	0.493684628145555	lcl|NC_030666.1_cds_XP_017624361.1_8773	PEI eq
6508	equal	-0.774511372441178	0.00528195821424044	equal	-0.54836287983903	0.563006850221457	lcl|NC_030666.1_cds_XP_017625943.1_8776	PEI eq
6509	equal	-0.367137553041274	0.343818735594584	equal	0.24873811670382	0.955058643459382	lcl|NC_030666.1_cds_XP_017625305.1_8779	PEI eq
6512	equal	0.0371106383270766	0.946757477187593	equal	-0.152332026269354	0.947781123080256	lcl|NC_030666.1_cds_XP_017623630.1_8782	PEI eq
6514	G_arboreum	1.82359080603613	1.32259228289976e-14	G_raimondii	-5.61607263506514	0.039439664270699	lcl|NC_030666.1_cds_XP_017627067.1_8784	HER
6515	equal	-0.623227503775616	0.0679999223454679	equal	-0.649385178879037	0.69473493058528	lcl|NC_030666.1_cds_XP_017625977.1_8785	PEI eq
6520	equal	-0.402457083375197	0.423062702517597	G_arboreum	7.27057803025671	0.000238835104658587	lcl|NC_030666.1_cds_XP_017624225.1_8790	HEBi
6521	equal	0.00389504403369768	0.992932180598927	G_arboreum	1.15983068302433	0.0237494025489979	lcl|NC_030666.1_cds_XP_017624374.1_8791	HEBi
6523	equal	-0.0317694333425709	0.963596997784766	equal	-0.123556494514154	0.961510853096785	lcl|NC_030666.1_cds_XP_017626987.1_8793	PEI eq
6526	equal	0.195466248868416	0.495621822076646	equal	0.880496653680542	0.0428184315500651	lcl|NC_030666.1_cds_XP_017623812.1_8801	PEI eq
6527	G_arboreum	1.84178957528728	9.08504672384331e-07	equal	0.613404747160264	0.784554091200247	lcl|NC_030666.1_cds_XP_017624301.1_8802	HEBl
6535	equal	-0.470164543489243	0.321787688789925	equal	-0.966207215208797	0.684271050930632	lcl|NC_030666.1_cds_XP_017624464.1_8814	PEI eq
6538	equal	-0.253589499546645	0.615913654233657	equal	-1.13579262558613	0.668945561222052	lcl|NC_030666.1_cds_XP_017626384.1_8817	PEI eq
6548	equal	0.305911077191182	0.596830443797371	G_arboreum	6.45408241300217	0.00331447080151606	lcl|NC_030666.1_cds_XP_017626230.1_8829	HEBi
6550	equal	-0.289826347036572	0.320558760100003	equal	0.117473911791514	0.936300723277109	lcl|NC_030666.1_cds_XP_017624447.1_8832	PEI eq
6551	equal	0.179782383461251	0.55160414043662	equal	0.734633501526169	0.169676907297562	lcl|NC_030666.1_cds_XP_017627005.1_8833	PEI eq
6559	equal	0.0382768683009978	0.928348714529302	equal	0.686087736801819	0.189075882988789	lcl|NC_030666.1_cds_XP_017627058.1_8845	PEI eq
6560	equal	-0.347809834182988	0.3136124870078	equal	0.0739289976989004	0.967215029285941	lcl|NC_030666.1_cds_XP_017626107.1_8846	PEI eq
6562	equal	0.621615312171917	0.114756657754663	G_arboreum	6.11087795249191	0.00905001716390866	lcl|NC_030666.1_cds_XP_017626249.1_8851	HEBi
6563	equal	0.41570412262623	0.128459208892961	equal	0.565849648510096	0.48626554911749	lcl|NC_030666.1_cds_XP_017626250.1_8852	PEI eq
6564	equal	-0.534404660158617	0.0823187990729958	equal	0.126578867751029	0.953820250653787	lcl|NC_030666.1_cds_XP_017626800.1_8854	PEI eq
6565	equal	-0.587881319445447	0.00648776591198021	equal	-0.422697369717798	0.586376430428247	lcl|NC_030666.1_cds_XP_017626803.1_8857	PEI eq
6567	equal	0.28114859432764	0.580502700202829	equal	0.344186192432296	0.795507037473158	lcl|NC_030666.1_cds_XP_017623499.1_8859	PEI eq
6571	equal	-0.0136071316588644	0.975151558213747	equal	0.00761592892804332	0.996697630085144	lcl|NC_030666.1_cds_XP_017625972.1_8864	PEI eq
6576	equal	0.945442303525327	0.000999043700295703	G_arboreum	2.02471143469032	0.000726890541869133	lcl|NC_030666.1_cds_XP_017623746.1_8872	HEBi
6577	equal	-0.0192136800438277	0.96959316003043	equal	-0.034317353010572	0.984207041780279	lcl|NC_030666.1_cds_XP_017626682.1_8873	PEI eq
6582	equal	-0.357140717362865	0.495543275638992	equal	0.0915552832486246	0.956233319842235	lcl|NC_030666.1_cds_XP_017623565.1_8879	PEI eq
6583	equal	-0.844996827808997	0.0431360717389104	equal	-0.296409920134793	0.928089834048743	lcl|NC_030666.1_cds_XP_017626487.1_8881	PEI eq
6587	equal	-0.471177403550373	0.119802972495545	equal	0.0216302683381936	0.993562697193691	lcl|NC_030666.1_cds_XP_017625951.1_8888	PEI eq
6588	equal	-0.387825832356454	0.237235213033106	equal	-0.509700773541097	0.74338983038421	lcl|NC_030666.1_cds_XP_017625952.1_8889	PEI eq
6593	equal	0.453459733941097	0.0708342285055696	G_arboreum	1.15763114443196	0.0128562301697862	lcl|NC_030666.1_cds_XP_017626712.1_8895	HEBi
6594	equal	-0.689202040942752	0.377486880251895	equal	-0.703161848305746	0.815490083219325	lcl|NC_030666.1_cds_XP_017626946.1_8896	PEI eq
6595	equal	-0.758769333957933	0.0492804064711152	equal	-0.343427696031047	0.880856720872587	lcl|NC_030666.1_cds_XP_017626945.1_8897	PEI eq
6596	equal	-0.538458851656839	0.0687678436086356	equal	-0.613121665428663	0.471496523621382	lcl|NC_030666.1_cds_XP_017626002.1_8898	PEI eq
6597	equal	0.770594210865774	0.0237079151508258	equal	0.0949977632703705	0.96928493813336	lcl|NC_030666.1_cds_XP_017626003.1_8899	PEI eq
6599	equal	-0.34257759848141	0.375841035560951	equal	-0.298664849446822	0.861000448775192	lcl|NC_030666.1_cds_XP_017626665.1_8901	PEI eq
6602	equal	-0.566962501758538	0.036909349461335	equal	0.521523499715748	0.562184633998659	lcl|NC_030666.1_cds_XP_017625916.1_8907	PEI eq
6603	equal	-0.105959420390546	0.930332899755749	equal	4.97197923999659	0.104618131165432	lcl|NC_030666.1_cds_XP_017625921.1_8909	PEI eq
6605	equal	0.422672509909693	0.37717130927125	equal	-0.26543622002689	0.918728230146377	lcl|NC_030666.1_cds_XP_017625915.1_8913	PEI eq
6606	equal	-0.565029644409735	0.0937666013446102	equal	-0.414643289504413	0.765533875517352	lcl|NC_030666.1_cds_XP_017627116.1_8914	PEI eq
6613	equal	0.298328146235356	0.405023241294199	equal	0.0513200381520605	0.9795806615586	lcl|NC_030666.1_cds_XP_017626551.1_8924	PEI eq
6615	G_arboreum	1.02386126978118	0.00133209625601008	equal	0.390963305033069	0.776163901395512	lcl|NC_030666.1_cds_XP_017626409.1_8927	HEBl
6620	G_raimondii	-1.35439534837602	2.80726026670006e-06	equal	-1.97536891250454	0.394558716490262	lcl|NC_030666.1_cds_XP_017623522.1_8932	HEBl
6628	equal	0.10299534700188	0.858433905397544	equal	-0.0314593916369974	0.987679981203811	lcl|NC_030666.1_cds_XP_017626983.1_8941	PEI eq
6630	equal	-0.0668846610448282	0.91050881996951	equal	0.429755151104803	0.790867611310351	lcl|NC_030666.1_cds_XP_017624081.1_8943	PEI eq
6638	equal	0.428485756750995	0.288056360858568	equal	-0.246748140357085	0.825623090500204	lcl|NC_030666.1_cds_XP_017624393.1_8952	PEI eq
6643	equal	0.345114870366977	0.54721353576135	equal	-3.69210119932232	0.545642907231766	lcl|NC_030666.1_cds_XP_017626453.1_8963	PEI eq
6647	equal	0.21738925854633	0.628479669483594	equal	0.248547888802844	0.859347130478576	lcl|NC_030666.1_cds_XP_017626781.1_8968	PEI eq
6649	equal	0.105634849940749	0.865056290332298	equal	-0.0451231411146649	0.987679981203811	lcl|NC_030666.1_cds_XP_017626552.1_8972	PEI eq
6654	equal	-0.685477789434103	0.0223123976552945	equal	-0.581538250777169	0.443837894390721	lcl|NC_030666.1_cds_XP_017626938.1_8977	PEI eq
6656	equal	0.11252091788527	0.877174033804382	equal	-0.0898198956631367	0.951987741085601	lcl|NC_030666.1_cds_XP_017623779.1_8979	PEI eq
6660	equal	0.0405779207604117	0.916790922476926	equal	0.318125002245267	0.760290087673713	lcl|NC_030666.1_cds_XP_017626612.1_8983	PEI eq
6661	equal	0.0561321388115465	0.937492907071935	equal	0.579597948778877	0.891056969001977	lcl|NC_030666.1_cds_XP_017623594.1_8984	PEI eq
6663	equal	0.280078644168875	0.464962703512492	equal	0.511121757217118	0.504480828445102	lcl|NC_030666.1_cds_XP_017623878.1_8986	PEI eq
6664	equal	0.0912363108181975	0.884565219680099	equal	-0.924585802228502	0.180514416574361	lcl|NC_030666.1_cds_XP_017625897.1_8987	PEI eq
6665	equal	-0.000885052730209441	0.998109899902532	equal	-0.172123078217627	0.868907655043095	lcl|NC_030666.1_cds_XP_017625895.1_8994	PEI eq
6666	equal	-0.82384842714471	0.00605246066798429	equal	-1.14559346508821	0.140206130198086	lcl|NC_030666.1_cds_XP_017626482.1_8996	PEI eq
6667	equal	0.0334542060560487	0.942090781111313	equal	-0.421828973074245	0.629504742050746	lcl|NC_030666.1_cds_XP_017626141.1_8997	PEI eq
6669	equal	0.0279138463488493	0.961073839589558	equal	-0.293809660929839	0.810543291334024	lcl|NC_030666.1_cds_XP_017625203.1_9000	PEI eq
6670	equal	0.328018806830762	0.398036051919095	equal	-0.0517285758335667	0.981921599557769	lcl|NC_030666.1_cds_XP_017625961.1_9001	PEI eq
6671	equal	-0.645132337938774	0.106495514319136	equal	3.72152157409741	0.241763971789462	lcl|NC_030666.1_cds_XP_017625959.1_9004	PEI eq
6672	equal	-0.396505706064862	0.151149374103217	equal	-0.0188038304432102	0.989254290128745	lcl|NC_030666.1_cds_XP_017627011.1_9006	PEI eq
6676	equal	-0.0446172587845287	0.922938791111512	equal	0.767994191285965	0.292853959392641	lcl|NC_030666.1_cds_XP_017623620.1_9014	PEI eq
6679	equal	-0.521039796348823	0.403269593075325	equal	-1.03906897294404	0.684271050930632	lcl|NC_030666.1_cds_XP_017623667.1_9018	PEI eq
6683	equal	0.322414808048816	0.58146737617668	equal	-0.247716908653283	0.922351219097524	lcl|NC_030666.1_cds_XP_017626864.1_9025	PEI eq
6693	G_arboreum	1.04050880313035	0.00393832535156828	equal	0.755756909956135	0.420333107901965	lcl|NC_030666.1_cds_XP_017623531.1_9045	HEBl
6696	equal	-0.271255675532564	0.675025446105481	equal	3.76864265426931	0.460190565531888	lcl|NC_030666.1_cds_XP_017626948.1_9049	PEI eq
6698	G_arboreum	2.14372569186893	6.02567175123743e-16	equal	-0.0612785597565814	0.976500359438494	lcl|NC_030666.1_cds_XP_017625254.1_9053	HEBl
6704	equal	-0.61199775434795	0.0492315920610695	equal	-0.52470760875241	0.796176211229623	lcl|NC_030666.1_cds_XP_017626579.1_9060	PEI eq
6708	equal	0.285617690918441	0.624363964101093	equal	0.491981646893004	0.836427248682057	lcl|NC_030666.1_cds_XP_017623986.1_9066	PEI eq
6712	equal	0.796255770539153	0.0626985753380713	equal	1.08431179921313	0.63206796790414	lcl|NC_030666.1_cds_XP_017623543.1_9072	PEI eq
6716	equal	-0.946001438925474	0.00548310289555877	equal	0.55627197977484	0.379159767289655	lcl|NC_030666.1_cds_XP_017626199.1_9076	PEI eq
6719	equal	0.270969712181008	0.741246652043219	equal	0.530345155480848	0.880208722975878	lcl|NC_030666.1_cds_XP_017624458.1_9081	PEI eq
6727	equal	0.338698199827092	0.406468949812512	equal	0.944833283862844	0.123614090045295	lcl|NC_030666.1_cds_XP_017626568.1_9090	PEI eq
6728	G_arboreum	1.17814097750343	1.59550651048826e-06	equal	-0.671523569049749	0.482191225745302	lcl|NC_030666.1_cds_XP_017627019.1_9091	HEBl
6730	equal	-0.836104882090025	0.0118712600120739	G_raimondii	-1.9326559060961	0.0336415006315363	lcl|NC_030666.1_cds_XP_017626670.1_9093	HEBi
6731	equal	-0.580229630262096	0.130861128186277	equal	-0.867410400880192	0.278179229503895	lcl|NC_030666.1_cds_XP_017623634.1_9094	PEI eq
6733	equal	-0.290907143392902	0.696855981348561	equal	-0.724918621178492	0.696338532603079	lcl|NC_030666.1_cds_XP_017626602.1_9096	PEI eq
6734	equal	-0.0832501681628565	0.890364845450796	equal	-0.0482067856251901	0.973275831744462	lcl|NC_030666.1_cds_XP_017626716.1_9097	PEI eq
6735	equal	-0.470384607803092	0.392521106250859	G_arboreum	6.74690423237358	0.00168712761492077	lcl|NC_030666.1_cds_XP_017624157.1_9098	HEBi
6739	equal	0.28460212274116	0.74303300999521	G_arboreum	5.95748243699313	0.0126309241420546	lcl|NC_030666.1_cds_XP_017626549.1_9104	HEBi
6742	G_raimondii	-1.48462676576613	0.00616863744527613	equal	-0.912826526470345	0.62925455846496	lcl|NC_030666.1_cds_XP_017625549.1_9110	HEBl
6745	equal	-0.320157747190897	0.385481588427989	equal	0.0236615586291091	0.991310548261295	lcl|NC_030666.1_cds_XP_017624192.1_9114	PEI eq
6752	equal	0.682021980495442	0.167636784596118	equal	0.24067078534789	0.8877098941652	lcl|NC_030666.1_cds_XP_017624515.1_9122	PEI eq
6753	G_raimondii	-4.49606081592059	5.40515064652019e-10	G_raimondii	-3.29827133786918	4.09838097827017e-06	lcl|NC_030666.1_cds_XP_017624398.1_9123	PEI de
6762	equal	0.527517499061342	0.214300067222849	equal	-0.287111907642283	0.882938410789308	lcl|NC_030666.1_cds_XP_017624059.1_9135	PEI eq
6763	equal	0.135033990937405	0.817387451797732	equal	0.693123353183303	0.450549792611087	lcl|NC_030666.1_cds_XP_017626139.1_9136	PEI eq
6768	equal	-0.483023835514696	0.10354336927125	equal	0.596200011572145	0.514649460135198	lcl|NC_030666.1_cds_XP_017625882.1_9142	PEI eq
6774	equal	-0.0712769446077648	0.90205652016332	equal	-0.556587903570266	0.665804961735841	lcl|NC_030666.1_cds_XP_017626360.1_9151	PEI eq
6776	equal	0.399172175976392	0.534188360047834	equal	-0.705252547175331	0.809781679069552	lcl|NC_030666.1_cds_XP_017625244.1_9153	PEI eq
6779	equal	-0.393432380679352	0.233357577835054	equal	-0.0867882252231584	0.955058643459382	lcl|NC_030666.1_cds_XP_017626693.1_9156	PEI eq
6784	G_raimondii	-1.00072380756952	0.0111506246459564	equal	-1.17764257810511	0.59398427912842	lcl|NC_030666.1_cds_XP_017626257.1_9166	HEBl
6786	equal	-0.641414903086587	0.095697100132375	equal	0.0642505286338004	0.986690552820546	lcl|NC_030666.1_cds_XP_017626289.1_9170	PEI eq
